,abstract_id,abstract,Anode,Capacity,C-rate,Voltage,Cycle number
206,doc_206,"Silicon monoxide (SiO) has emerged as a promising silicon-based anode material owing to its high theoretical specific capacity and extended cycle life. Nevertheless, its practical application is hindered by significant volume expansion and insufficient cycling stability. In this study, a composite material of SiO coated with zinc sulfide and nitrogen-doped carbon (ZnS&NC/SiO) was successfully prepared via a developed method of in situ conversing MOFs into nitrogen-doped carbon and ZnS. As an anode of lithium-ion batteries, the ZnS&NC/SiO composite exhibited superior reversible capacity (748 mAhg-1 after 1000 cycles at 1.0 Ag-1) and ultralower electrochemical impedance spectra (Rct = 62 Omega). The performance is much superior to that of the reported SiO-based anode materials, which is attributed to the special coating structure that relieves volume expansion and improves the inherently low electrical conductivity, the doped N atoms that provide more active sites, and the SiO and ZnS enables one of them to serve as a buffer medium for more stable structure due to the different lithium intercalation potential. The designed structure could provide a promising strategy for other electrode materials.",ZnS&NC/SiO,748 mAhg-1,N/A,1.0 Ag-1,1000
207,doc_207,"Lithium-ion capacitors (LICs) are considered a promising next-generation energy storage system with high energy density and power capability. The conductive additive is a passive and indispensable material in deciding the electrochemical performance of an energy storage device during high current charging and discharging processes. The incorporation of a suitable conductive additive into the layers of an electrode improves electronic conductivity. It reduces the internal resistance and polarization of the electrode resulting in the enhanced performance of the charge-storage system. Herein, recovered graphite (RG) is reported from dead Li-ion batteries as an excellent conductive additive that can improve the electronic conductivity of the electrode material. Compared with commercial conductive additive acetylene black (AB), the TiO2 anode material with 5% RG delivered a high discharge capacity of 163 mAh g-1 at a current rate of 0.15 A g-1 with a coulombic efficiency of approximate to 99% after 500 cycles in half-cell assembly. The fabricated AC/TiO2@5%RG LIC displays an excellent electrochemical performance with a maximum energy density of approximate to 50 Wh kg-1 at a current density of 0.15 A g-1. Notably, the LIC rendered promising performance at different temperature conditions (0, 10, 25, and 50 degrees C). The role of graphitic and amorphous carbonaceous materials is explored as potential additives and their application to the Li-ion capacitor, especially for high rates. The graphitic carbon is recovered from the spent Li-ion battery and milled with TiO2 hybrid. image",TiO2,163 mAh g-1,N/A,N/A,N/A
208,doc_208,"Herein, TiO2-coated carbon cloth (CC) substrates were successfully synthesized. The relationship between heat treatment temperature and the structure and electrochemical performance of the CC/TiO2 composites was examined, and a feasible model was proposed based on the structural evolution process under different heat treatment temperatures. As the temperature was increased from 450 degrees C to 900 degrees C, the morphology of the TiO2 coating was transformed from nanocube particles to nanorods, and a mixed structure of particles and nanorods was obtained for CC/TiO2-800 degrees C. As the anode electrode for lithium-ion batteries (LIBs), the CC/TiO2-800 degrees C composite material presents superior structural stability and electrochemical performance; the initial discharge/charge specific capacities are 2372 and 1989 mAh/g (coulombic efficiency of 83.9%), and a satisfactory specific capacity of 994 mAh/g can be achieved under the condition of 0.5 A/g and 130 cycles. The excellent electrochemical properties can be explained by the unique structure. The CC substrate has high electrical conductivity, significantly enhancing the electron transfer performance of the composite materials. In addition, electron transport in three dimensions can be realized as a result of the synergistic effect of the CC substrate and TiO2 coating composed of nanoparticles and nanorods. Moreover, the mixed structure of the TiO2 coating reduces the diffusion distance of Li+ ions and suppresses the volume variation during the electrochemical reaction.",CC/TiO2-800 degrees C,"2372, 1989, 994 mAh/g",0.5 A/g,N/A,130
209,doc_209,"Sodium-ion capacitors (SICs) have been viewed as promising energy storage devices because of their high power/ energy density, cycling stability and cost-efficiency, but they are also restricted by the unmatched reaction kinetics between the battery-type anode and capacitor-type cathode. Herein, we present a novel way to enhance the pseudocapacitive storage behavior and reaction kinetics of TiO2-based anode via Mo-doping and carbon hybridization, using the Mo-doped titanium metal-organic framework (Ti-MOF, MIL-125) as the precursor. Appropriate amount of Mo-doping (Mo:Ti = 1:9) induces the shape evolution from the round MIL-125 nanotablets to square Mo-MIL-125 nanocubes, which can be readily converted to Mo-doped TiO2-x@carbon composite with conformal morphology (namely, Mo-0.1-TiO2-x@C). Mo-doping increases the concentration of Ti3+/oxygen vacancy and decreases its crystallinity, which greatly enhances the reaction kinetics and sodium storage performance. When examined in half-cells, the Mo-0.1-TiO2-x@C anode exhibits higher pseudocapacitive contribution (similar to 85%), higher reversible capacity (216 mAh g(-1) at 0.5 A g(-1)), and better cycling and rate capability (185 mAh g(-1) even after 3000 cycles at 1 A g(-1)). When paired with commercial activated carbon (AC) as cathode, the Mo0.1-TiO2-x@C//AC SICs deliver a maximum energy density of 269.37 Wh kg(-1) at a power density of 80.4 W kg(-1) and 61.75 Wh kg(-1) even at a high power density of 5421.95 W kg(-1).",Mo-0.1-TiO2-x@C,216 mAh g(-1),"0.5 A g(-1), 1 A g(-1)",N/A,3000
210,doc_210,"The crystal structure and Li storage properties of Cu-doped rutile TiO2 after a phase change caused by lithiation were investigated for the first time. Structural analysis results confirmed that undoped rutile TiO2 was transformed to a distorted layered rock-salt LixTiO2 structure with a small volume expansion of only 1% when cycled in a potential range of 1.0-3.0 V vs. Li+/Li. A substitutional solid solution of Cu2+ was formed in layered LixTiO2. The Cu doping increased both the interlayer distance and electronic conductivity of the layered LixTiO2. As an Li-ion battery anode, a Cu-doped TiO2 electrode exhibited a long cycle life, maintaining a reversible capacity of 120 mAh g(-1) over 10000 cycles at 5C and an excellent rate capability of 108mAh g(-1) at 50C. Furthermore, this electrode could also be potentially used as a Na storage material. These attractive properties demonstrate high applicability of Cu-doped rutile TiO2 as a novel anode material. (C) The Author(s) 2022. Published by ECSJ.",Cu-doped rutile TiO2,"20 mAh g(-1), 120 mAh g(-1)","5C, 50C",N/A,10000 cycles
211,doc_211,"SiO2/TiO2 composite films with different phase ratios have been successfully fabricated via the one-step plasma electrolytic oxidation (PEO) method in an alkaline electrolyte on Ti foil to obtain a binder-free anode for Li-ion batteries. The formed composite films present porous morphology of TiO2 with a uniform distribution of SiO2. The specific capacity can stabilize above 400 mAh/g at the current density of 100 mu A cm- 2 for 500 cycles, together with the apparent improved initial coulombic efficiency of 88.7 % and excellent rate capability, which arises from the peculiar structure and the synergic enhancement effect of SiO2 active materials and TiO2 matrix. This work provides an efficient and low-cost route for the preparation of Li-ion battery binder-free anodes and enriches the application of plasma electrolysis technology in energy field.",Binder-free,400 mAh/g,100 mu A cm-2,N/A,500
212,doc_212,"MoS2, with a high theoretical specific capacity (670 mAh/g), is a good alternative to traditional graphite as anode for lithium ion batteries (LIBs). Poor conductivity and serious volume expansion during charging and discharging process, however, result in poor cycle performance and rate performance of MoS2 anode for LIBs. Here, the TiO2 coated in mesosphere-petal-like shell (MPLS) structure of MoS2 (TiO2@MoS2) and MoS2 encapsulated in hollow mesoporous carbon spheres shell (HMCSS) structure (MoS2@C) are obtained, and effect of different shell structure on lithium storage properties of MoS2 are investigated. The results show that MoS2@C exhibits higher discharge capacity, better rate capability and cycling performance than TiO2@MoS2 and pure MoS2. The significantly enhanced charge and discharge performance of MoS2@C can be attributed to the improvement of electric conductivity and the inhibition of volume expansion result from the introduction of HMCSS structure. Also, TiO2@MoS2 demonstrates remarkable lithium storage performance in comparison with pure MoS2, which is ascribe to MPLS structure of MoS2 assembled from corresponding 2D nanosheets that facilitates the penetration of electrolyte and provides more sites to accommodate Li+, and which is also attribute to TiO2 as effective mechanical support and thus alleviate volume expansion and aggregation of MoS2 during charging and discharging process. It is believed that the different shell structure used in MoS2 provides a novel approach to enhance the lithium storage performance of metal sulfide.",MoS2,670 mAh/g,N/A,N/A,N/A
213,doc_213,"TiO2 is a highly promising anode material for lithium-ion batteries with a high rate and long-term cycle performance. However, it exhibits a frustrating conductivity, similar to other oxide electrodes, along with triggered poorer rate and long cycle performance. Herein, a strategy combining atomic substitution and nanoengineering is proposed for the preparation of Ti1-xSnxO2 solid solution hollow spheres. Not only the electrochemical properties are modulated but also the electrochemical mechanisms are further considered. As a result, the Ti0.85Sn0.15O2 electrode achieves superior rate and cycling properties, achieving a specific capacity of 178.5 mAh g+1 at current densities up to 20 C (1 C = 335 mA g+1), maintaining 314.6 mAh g+1 after 1100 cycles at 3 ? and 129.1 mAh g+1 after 1500 cycles at 10 ?. Theoretical simulations and experimental investigations reveal that Ti1-xSnxO2 electrochemical phase separation, not an atomic substitution, is an indispensable factor in enhancing electrochemical properties. Ti1-xSnxO2 electrochemical phase separation to build TiO2/SnO2 heterojunctions, modulating the electronic structure near the Fermi energy level to enhance electrical conductivity and reduce Li+ migration energy barriers. This work on the optimization of electrochemical properties and electrochemical mechanisms will facilitate the promotion of the development of advanced energy storage systems.",Ti0.85Sn0.15O2,"178.5 mAh g+1, 314.6 mAh g+1, 129.1 mAh g+1","up to 20 C, 3 ?, 10 ?",N/A,"1100, 1500"
214,doc_214,"Surface modification of graphite anode with electroactive matters has been proven of a more practical strategy in enhancing the performance of Li-ion batteries than exploring alternative novel anode materials. Herein, rutile TiNbO4-x nanoparticles with a tunnel structure are employed as multifunctional decoration substances in combination with a carbon coating layer to improve the rate and cycle properties of mesocarbon microbeads (MCMBs). As compared to pristine MCMB, the Li+ diffusion coefficients of the composite anodes are enhanced due to the synergistic effect of TiNbO4-x@C. Meanwhile, the overcharge and voltage polarization of the composite anodes at high rate are obviously minimized due to the current sharing effect of the high-potential TiNbO4-x. Moreover, the amorphous LiyTiNbO4-x converted from TiNbO4-x in the initial lithiation process can deliver pseudocapacitive capacity to the composite anodes from the second cycle. All of these functions of TiNbO4-x@C coating layer have directly contributed to the improved rate and cycle performance of the MCMB/TiNbO4-x@C composite anodes. The one containing 12.0 wt% TiNbO4-x exhibits a high reversible specific capacity of 118 mAhg(-1) at 10C (1C = 372 mAg(-1)), together with a high capacity retention of 90.9% after 300 cycles at 3C, which are all much superior to those of pristine MCMB.",MCMB/TiNbO4-x@C,N/A,high rate,N/A,second cycle
215,doc_215,"A series of anode materials with the general formula of Li2ZnTi3O8 (LZTO) and Li2-xZnTi3-xNbxO8 (x = 0.2, 0.4, and 0.5) (LZTNO) are designed. Different amount of high valence Nb5+ dopants not only reduces the content of lithium in LZTO but also alters the intrinsic characteristics of the composites, leading to optimized electrochemical performances. XRD, SEM, TEM, and XPS results suggest that Nb dopants are introduced successfully, but large amount of Nb5+ dopants (x > 0.2) result in the formation of ZnNb2O6 and TiO2. Owing to the small particle size and the improved structural stability, LZTNO-2 sample exhibits the best electrochemical performance, and it can deliver a charge/discharge capacity of 182.7/181.2 mAh g(-1) at 1 A g(-1) after 500 cycles, which is much higher than the value of LZTO (100.41/100.41 mAh g(-1)). The experiments suggest that the introduction of high valence dopants can effectively modulate the stoichiometry and lithium content of the anode materials, making the available vacant sites for subsequent intercalation of lithium obviously extended. Such a strategy is expected to be feasibly applied to other anode materials to enhance their specific capacity and electrochemical performances.",N/A,182.7/181.2 mAh g(-1),1 A g(-1),N/A,500
216,doc_216,"This study develops a highly densified bronze-type TiO2 (TiO2(B)) anode to enhance the volumetric energy and power density of supercapacitors. By integrating ultracentrifugation with strategic carbon reduction via annealing, a TiO2(B) anode with fluid-like lubrication, high compressibility, and improved electrode density is synthesized. The annealing process facilitated a hierarchical nanoporous TiO2(B) network while preventing agglomeration, achieving an electrode density of 2.24 g cm(-)3, surpassing conventional values. The densified electrode exhibited an exceptional volumetric capacity of 400 mAh cm(-)3, maintaining high-rate performance at 120C. This approach effectively links mechanical and physicochemical properties to electrochemical performance, offering a scalable strategy for optimizing TiO2(B) anodes. The findings highlight the potential of highly densified TiO2(B) for hybrid supercapacitors, particularly in applications requiring maximum energy and power density within compact volumes. These advancements hold promise for electric mobility, portable electronics, and renewable energy storage, where efficiency and performance are critical. By demonstrating a method for achieving high-density energy storage, this study provides a framework for next-generation supercapacitor materials. Addressing the growing demands of modern technologies, this research advances high-performance, space-efficient energy storage solutions crucial for future energy applications",TiO2(B),400 mAh cm(-)3,120C,N/A,N/A
217,doc_217,"The development of fast-charging lithium-ion batteries urgently requires high-performance anode materials. In this paper, through an ultrafast carbothermal shock (CTS) strategy, titanium niobium oxide (TiNb2O7, TNO) with an optimized structure was successfully synthesized within 30 s. By regulating the synthesis temperature to 1200 degrees C, the TNO-1200 material was obtained. Its lattice parameters (a-axis: 17.6869 angstrom) and unit-cell volume (796.83 angstrom(3)) were significantly expanded compared to the standard structure (a-axis: 17.51 angstrom, volume similar to 790 angstrom(3)), which widened the lithium-ion migration channels. Rietveld refinement and atomic position analysis indicated that the partial overlap of Ti/Nb atoms and the cooperative displacement of oxygen atoms induced by CTS reduced the lithium-ion diffusion energy barrier. Meanwhile, the cation disorder suppressed the polarization effect. Electrochemical tests showed that after 3000 cycles at a current density of 10 C, the specific capacity of TNO-1200 reached 125 mAh/g, with a capacity retention rate of 98%. EDS mapping confirmed the uniform distribution of elements and the absence of impurity phases. This study provides an efficient synthesis strategy and theoretical basis for the design of high-performance fast-charging battery materials through atomic-scale structural engineering.",N/A,125 mAh/g,10 C,N/A,3000
218,doc_218,"In this study, TiO2 was prepared via a solid-state chemical reaction and used as an anode for magnesium/lithium hybrid-ion batteries. The X-ray diffraction characterization of the synthesized titanium dioxide demonstrated that the material consists of 10% TiO2(B) and 90% anatase phases. Cyclic voltammetry and electrochemical impedance spectroscopy (EIS) measurements showed the lowest charge transfer resistance and the highest capacity for batteries assembled with 9 mM LiCl because of the activation effect of the Cl- anion. In general, TiO2 as anode material in Mg2+/Li+-ion mixed solutions demonstrated sluggish electrochemical kinetics and a rate constant obtained from the EIS data of 1.05 x 10(-8) cm s(-1). From the cyclic voltammetry measurements, it was found that the capacity of the magnesium-lithium battery has more pseudocapacitance characteristics than the mixed-controlled process, as in other studies. The investigated TiO2||0.05 M Mg(ClO4)(2) + 0.009 M LiCl/AN||Mg hybrid-ion battery demonstrated a capacity of approximately 25 mAh g(-1) after 50 cycles at 35 mA g(-1) current.",TiO2,25 mAh g(-1),N/A,N/A,50
219,doc_219,"Anatase TiO2, as an anode material, has the advantages of good stability, high safety, and low cost; however, the low specific capacity limits its practical application. The strategy of polypyrrole in-situ coating combined with pyrolysis was adopted in this work to improve its specific capacity. Besides, modified TiO2 composites [((N/S)-TiO2@C-shere] co-doped with nitrogen/sulfur and coated by carbon nanospheres were synthesized. These composites were characterized by SEM, TEM, XRD, FTIR, XPS, BET, and TGA, and their electrochemical performance was studied by the Galvanostatic charge-discharge test and EIS measurement. The results indicated that when the dosage of pyrrole used was 1 mL, the prepared (N/S)-TiO2@C-shere-1 composite had the maximum discharge specific capacity of 698 mAh g(-1) in the 1(st) cycle and then remained at similar to 520 mAh g(-1) from the 2(nd) cycle. It was more than about 3.1 times the actual specific capacity of anatase TiO2 (167.5 mAh g(-1)) and 1.4 times the theoretical specific capacity of graphite (372 mAh g(-1)), much higher than that of modified TiO2-based anode materials reported in references. Moreover, the (N/S)-TiO2@C-shere-1 showed excellent rate capability and similar to 100 % coulomb efficiency, exhibiting an excellent application prospect as an anode material of lithium-ion batteries.",N/S-TiO2@C-shere-1,"698 mAh g(-1) (1st cycle), similar to 520 mAh g(-1) (after 2nd cycle)",N/A,N/A,2
220,doc_220,"Titanium niobium oxides have garnered significant attention as potential anode materials for lithium ion capacitors (LICs) due to their open ionic channels and high safety. However, the sluggish ion and charge transfer kinetics impede their rate capability. Hereby, we have investigated the phases evolution process of titanium niobium oxides by simple optimizing Nb/Ti ratio in the precursor, leading to the successful construction of hybrid TiO2/TiNb2O7 with active interface. Density functional theory (DFT) calculations manifest the low Li+diffusion barrier and the formation of built-in electric fields, resulting in the accelerated interfacial charge separation/transfer and Li+ diffusion. In-situ XRD results reveal the highly reversible structural changes of TiO2/ TiNb2O7 during charging/discharging process. Accordingly, hybrid TiO2/TiNb2O7 demonstrates much reinforced rate capability, which could retain a specific capacity of 205.1 mAh g-1 at high current density of 10 A g-1 compared to 300.3 mAh g-1 at 0.1 A g-1. Moreover, the assembled TiO2/TiNb2O7//AC LIC displays high energy density of 149.6 W h kg-1 (at 200 W kg-1). Overall, this work emphasizes the critical role of interface engineering in promoting ion and charge transfer of nanomaterials for superior energy storage and beyond.",TiO2/TiNb2O7,N/A,10 A g-1 / 0.1 A g-1,N/A,N/A
221,doc_221,"Currently, there remains a challenge to achieve an anodematerialwith high capacity, ultrafast charge/discharge capability, and ultralongcycling life for sodium-ion batteries (SIBs). This work presents thedesigned synthesis of TiO2(B)@MoSe2/carbon trinitywith a defect-rich structure and synergistic Na+ storagecapability. In the ternary nanocomposites, TiO2(B) is dopedwith nitrogen (N-TiO2(B)), carbon is doped with both nitrogenand phosphorus (N,P-C), and few-layer and ultrasmall size MoSe2 is strongly embedded into N,P-C via the Mo-N and Mo-Cchemical bonds. Such a defect-rich structure not only provides abundantactive sites for Na+ storage but also facilitates the charge-transferreactions at the interface of the heterogeneous phases. In addition,such a N-TiO2(B)@MoSe2/N,P-C trinity allowssynergistic Na+ storage capability, where MoSe2 provides a high capacity, N,P-C accelerates the charge-transferreactions and reduces the solid/electrolyte interphase resistance,and N-TiO2(B) works as an ultrastable skeleton for solidation/desodiationreactions. The as-prepared nanorod-like product manifests a high specificcapacity of 568.5 mAh g(-1) at 0.1C, ultrafast charge/dischargecapability, and ultralong cycling life (a capacity retention of 88.9%after 5000 cycles at 20C).",TiO2(B)@MoSe2/carbon trinity,568.5 mAh g(-1),"0.1C, 20C",N/A,5000
222,doc_222,"Smart surface coatings have been proven to be an effective strategy to significantly enhance the electronic conductivity and cycling stability of silicon-based anode materials. However, the single/conventional coatings face critical challenges, including low initial Coulomb efficiency (ICE), poor cyclability, and kinetics failure, etc. Hence, we proposed a dual immobilization strategy to synthesize graphene supported anatase TiO2/carbon-coated porous silicon composite (denoted as PSi@TiO2@C/Graphene) using industrial-grade ferrosilicon as lithium storage raw materials through the simple etching, combined with sol-gel and hydrothermal coating processes. In this work, the dual immobilization from the confinement effect of the inner TiO2 shell and the synergistic effect of the outer carbon shell, improves the kinetics of the electrochemical reaction and ensures the integrity of the electrode material structure during lithiation. Furthermore, the introduction of the graphene substrate offers ample space for dispersing and anchoring the Si-based granules, which in turn provides a stable 3D conductive network between the particles. As a result, the PSi@TiO2@C/Graphene electrode delivers high reversible capacity of 1605.4 mAh g-1 with 93.65% retention at 0.5 A g-1 after 100 cycles (vs. 4th discharge), high initial Coulomb efficiency (82.30%), and superior cyclability of 1159.9 mAh g-1 after 250 cycles. The above results suggest that the particle structure has great potential for applications in Si-based anode and may provide some inspiration for the design of other energy storage materials.",Si-based,1159.9 mAh g-1,N/A,N/A,250
223,doc_223,"One-dimensional nanomaterials with hollow structures could provide large space for ion storage and charge accumulation. Herein, TiO2/MoSe2-Carbon nanotube composite (NT) materials were designed and fabricated by the template method and the chelation coordination reaction. The stability and conductivity were improved by the presence of titanium and hollow tubular-architecture carbon in the whole structure. As a result, the as-prepared TiO2/MoSe2-Carbon hybrid achieved a high-rate performance of 760.0 mAhg(-1) at a current density of 0.1 Ag(-1), while still obtaining stability after 300 charge/discharge cycles. The enhancement of the lithium storage capacity mainly contributed to the acceleration of the electron conductivity and the storage kinetics. Moreover, the hollow structure reduced the volume strain and stress caused by the rapid insertion and removal of lithium ions, which ensured the favorable stability of lithium storage. The experiment shows that the kinetic of the TiO2/MoSe2-carbon hybrid during the lithium storage process is dominated by the pseudocapacitance mechanism. This work provides a new idea and scheme for the design and preparation of hierarchical nanotube composite electrode materials.",bon hybrid,760.0 mAhg(-1),0.1 Ag(-1),N/A,300
224,doc_224,"A novel nanocomposite (0.2TiO(2) + AC) with two promising applications is demonstrated, (i) as an additive for promoting hydrogen storage in magnesium hydride, (ii) as an active electrode material for hosting lithium in Li ion batteries (surface area of activated carbon (AC): 491 m(2)/g, pore volume: 0.252 cc/g, size of TiO2 particles: 20-30 nm). Transmission electron microscopy study provides evidence that well dispersed TiO2 nanoparticles are enclosed by amorphous carbon nets. A thermogravimetry-differential scanning calorimetry (TG-DSC) study proves that the nanocomposite is thermally stable up to similar to 400 degrees C. Volumetric hydrogen storage tests and DSC studies further prove that a 3 wt% ofA novel nanocomposite (0.2TiO(2) + AC) with two promising applications is demonstrated, (i) as an additive for promoting hydrogen storage in magnesium hydride, (ii) as an active electrode material for hosting lithium in Li ion batteries (surface area of activated carbon (AC): 491 m(2)/g, pore volume: 0.252 cc/g, size of TiO2 particles: 20-30 nm). Transmission electron microscopy study provides evidence that well dispersed TiO2 nanoparticles are enclosed by amorphous carbon nets. A thermogravimetry-differential scanning calorimetry (TG-DSC) study proves that the nanocomposite is thermally stable up to similar to 400 degrees C. Volumetric hydrogen storage tests and DSC studies further prove that a 3 wt% of 0.2TiO(2) + AC nanocomposite as additive not only lowers the dehydrogenation temperature of MgH2 over 100 degrees C but also maintains the performance consistency. Moreover, as a working electrode for Li ion battery, 0.2TiO(2)+AC offers a reversible capacity of 400 mAh/g at the charge/discharge rate of 0.1C and consistent stability up to 43 cycles with the capacity retention of 160 mAh/g at 0.4C. Such cost effective-high performance materials with applications in two promising areas of energy storage are highly desired for progressing towards sustainable energy development. (c) 2023 The Authors. Published by Elsevier Ltd on behalf of Hydrogen Energy Publications LLC. This is an open access article under the CC BY license (http://creativecommons.org/ licenses/by/4.0/).",0.2TiO(2)+AC,"160 mAh/g, 400 mAh/g","0.1C, 0.4C",N/A,43
225,doc_225,"Garnet Li7La3Zr2O12 (LLZO) is regarded as a promising solid electrolyte due to its high Li+ conductivity and excellent chemical stability, but suffers from grain boundary resistance and porous structure which restrict its practical applications in lithium-metal batteries. Herein, a novel and highly efficient TiO2-induced conversion strategy is proposed to generate Li ion-conductive Li0.5La0.5TiO3, which can simultaneously eliminate the pre-existing pores/voids and contamination Li2CO3. The Li/LLZTO-5TiO(2)/Li symmetric cell exhibits a high critical current density of 1.1 mA cm(-2) at 25 degrees C, and the long-term lithium cycling stability of over 1500 h at 0.1 mA cm(-2). More importantly, the excellent performance of LLZTO-5TiO(2) electrolyte is verified by LiCoO2/LiFePO4 coupled full cells. For example, The LiCoO2 coupled full cell exhibits a significant discharge rate capacity of 108 mAh g(-1) at 0.1 C, and a discharge capacity retention rate of 91.23% even after 150 cycles of charge and discharge. COMSOL Multiphysics and density functional theory calculation reveal that LLZTO-5TiO(2) electrolyte has a strong lithium affinity and uniform Li ions distribution, which can improve the cycle stability of Li-metal batteries by preventing dendrite growth.","LiCoO2, LiFePO4",108 mAh g(-1),0.1,N/A,150
226,doc_226,"The relatively large ionic radius of the Na ion is one of the primary reasons for the slow diffusion of Na ions compared to that of Li ions in de/intercalation processes in sodium-ion batteries (SIBs). Interlayer expansion of intercalation hosts is one of the effective techniques for facilitating Na-ion diffusion. For most ionic layered compounds, interlayer expansion relies on intercalation of guest ions. It is important to investigate the role of these ions for material development of SIBs. In this study, alkali-metal ions (Li+, Na+, K+, and Cs+) with different sizes were intercalated into lepidocrocite-type layered titanate by a simple ion-exchange technique to achieve interlayer modulation and those were then evaluated as anode materials for SIBs. By controlling the intercalated alkaline ion species, basal spacings of layered titanates (LTs) in the range of 0.68 to 0.85 nm were obtained. Interestingly, the largest interlayer spacing induced by the large size of Cs did not yield the best performance, while the Na intercalated layered titanate (Na-ILT) demonstrated a superior performance with a specific capacity of 153 mAh g(-1) at a current density of 0.1 A g(-1). We found that the phenomena can be explained by the high alkaline metal ion concentration and the efficient utilization of the active sites in Na-ILT. The detailed analysis indicates that large intercalating ions like Cs can hamper sodium-ion diffusion although the interlayer spacing is large. Our work suggests that adopting an appropriate interlayer ion species is key to developing highly efficient layered electrode materials for SIBs.",N/A,153 mAh g(-1),0.1 A g(-1),N/A,N/A
227,doc_227,"TiO2 is regarded as a promising anode for all-solid-state thin film lithium-ion microbatteries due to its high temperature tolerance, good chemical stability, and desirable structural stability. However, its application in thin film batteries has been plagued by its low actual capacity and poor rate capability. Herein, a TiO2 thin film with a unique amorphous-crystalline heterostructure (AC-TO) is prepared by magnetron sputtering at room temperature. The heterostructure design of AC-TO not only takes advantage of faster Li+ diffusion of an amorphous phase and higher electric conductivity of a crystalline phase but also reaps the benefit of fast ion transport, fast electron transfer, and additional lithium storage at the hetero-interfaces, resulting in boosted lithium storage performance. When tested in all-solid-state thin film lithium batteries, the AC-TO based device exhibits an obviously higher reversible specific capacity (204 at 50 mA g(-1)) than the amorphous TiO2 based device (103 mAh g(-1)) and the crystalline anatase based device (147 mAh g(-1)), as well as good rate capability (73 at 1600 mA g(-1)) and excellent cycling stability (nearly no capacity loss after 400 cycles). This work provides an instructive structural regulation strategy for developing advanced thin-film electrodes for all-solid-state microbatteries. Published under an exclusive license by AIP Publishing.",TiO2,N/A,N/A,N/A,400
228,doc_228,"Despite of their inexpensive and sustainable characteristics, practical application of Mg-Na hybrid batteries are limited due to the lack of high performance dual-ion compatible cathode materials. This is mainly due to the increased size of Na-ions and improved electrostatic repulsion resulting from the high charge density of Mg-ions. Herein, we report for the first time a fast charging and ultralong-life Mg-Na hybrid battery based on an extremely pseudocapacitive hierarchical bronze TiO2 (TiO2-B) nanosheet cathode. This two dimensional cathode exhibited outstanding pseudocapacitance (up to 94%), specific capacities (195 mAh/g @ 25 mA/g), rate performance (140 mAh/g @ 1A/g), cycling stability (similar to 76% after 6000 cycles @ 1A/g), coulombic efficiency (similar to 100%) and fastcharging (similar to 8 min). These performances are vastly superior to the previously reported metal oxide type MgNa hybrid battery cathodes. Mechanistic investigations revealed Mg-Na dual-ion intercalation pseudocapacitance with no significant structural changes. Exceptional electrochemical performance of the TiO2-B nanosheet cathode is credited to the dominant pseudocapacitive Mg-Na dual-ion diffusion through the nanointerfaces resulting from the hierarchical microstructure of TiO2-B nanosheets. High surface area, ultrathin nature and mesoporous structure are also contributed as secondary factors by facilitating superior contact with the electrolyte solution. The demonstrated method of nanointerfaces induced pseudocapacitive Mg-Na dual-ion intercalation provides new opportunities for the development of high-performance Mg-Na hybrid batteries.",N/A,195 mAh/g,"1A/g, 25 mA/g",N/A,6000
229,doc_229,Here we report a successful one-step synthesis of vanadium-doped anatase mesocrystals by reactive annealing of NH4TiOF3/PEG2000 mesocrystal precursors with NH4VO3. The formation solid solution Ti1-x V (x) O-2 with vanadium content up to x = 25 at% inheriting the structure of mesocrystals is observed for the first time. The doping mechanism via vapor phase transport of vanadium is proposed. The Ti1-x V (x) O-2 mesocrystals exhibit improved specific capacity of 175 mAh g(-1 )(compared to 150 mAh g(-1) for pure anatase phase) and decreased potential gap between charge and discharge processes.,N/A,175 mAh g(-1),N/A,N/A,N/A
230,doc_230,"The rapid development of highly durable electric vehicles has put forward higher requirements for lithiumion batteries. Li4Ti5O12 (LTO) is widely studied owing to its long service life and safety. However, owing to their low electrical conductivity and diffusion, lithium ions have limited practical applications. In this study, Co-Cl co-doped LTO/TiO2 diphase (LTOT) nanosheets were prepared via the hydrothermal method. The synergistic effect of Co-Cl co-doping reduced the charge-transfer resistance of LTOT and increased the lithium-ion diffusion coefficient, thereby improving the dynamic behavior of the electrode material, which further enhances the rate capability and cycle performance of LTOT. The optimized LTOT:Co-Cl composite exhibited excellent cycle performance and rate capability (the ninth cycle reversible capacities were 253.8, 222.2, 200.1, 185.7, 169.9, 161.3, and 146.3 mAh & BULL;g-1 at the current density of 1, 2, 5, 10, 20, 30, and 50 C (1 C = 175 mA & BULL;g-1) rate, respectively). In addition, LTOT:Co-Cl maintained a capacity of 120 mAh & BULL;g-1 after 5000 cycles at 50 C with a retention rate of 83 %, indicating that the average decay rate per cycle is only 0.003 % during the long charge/discharge process.",LTO,120 mAh & BULL;g-1,"50, 20, 10, 5, 2, 1 N/A",N/A,5000
